hmdb_id,smiles,pubchem_cid,inchikey
HMDB0045270,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,131756274,FOIBEFNGSFFBMC-WMWAADGMSA-N
HMDB0045271,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,131756275,JLSNFGORYGPKQA-XEZSGRQCSA-N
HMDB0045277,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,131756281,CDFAJARHNVKXPZ-AESULGNNSA-N
HMDB0045278,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,131756282,WDAMDABFGGIOBB-NDXZBYJQSA-N
HMDB0045284,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,131756288,RBJAIGDUPAACLQ-QFBUTMHNSA-N
HMDB0045285,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,131756289,OHFJEIHIIZLXHT-HVUXWFRBSA-N
HMDB0045287,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,131756291,FRFQSYRDVBGUBF-KTGBSMIYSA-N
HMDB0045291,CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,131756294,VIGAYEURCPHMGZ-UDRAQAHNSA-N
HMDB0045292,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,131756295,CCTFWKNIQDIFGW-BDPSZCGGSA-N
HMDB0045295,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,131756298,HIOAMCRVNLXZQC-CTRCWUJRSA-N
HMDB0045296,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,131756299,APUGAHTVBGXVKV-MRUQREPFSA-N
HMDB0045300,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,131756303,JYQSHOWOAIDEJS-PEPBPGFISA-N
HMDB0045301,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,131756304,NYFNHSSPUMHKRM-ANIFFHRWSA-N
HMDB0045315,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,131756318,YZSJMIBWBNKODT-AAHAZSIPSA-N
HMDB0045318,CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756321,DQHAGOJZQAKIDI-BAZNXKAYSA-N
HMDB0045319,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756322,NIUHSZFZGDYMCJ-PFBNTUQISA-N
HMDB0045321,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756324,ASJHAVAPNBVXQH-PXMRWORUSA-N
HMDB0045322,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756325,VCXOXNIREQFVQW-NYUCNPOMSA-N
HMDB0045323,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756326,YIJBKAITYUJKQL-LDXVSRRQSA-N
HMDB0045327,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756330,UGSOYIWJZWSYGO-IFGLFFKQSA-N
HMDB0045342,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756345,JISZBVIBYWPZGI-OWTPSWCPSA-N
HMDB0045344,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756347,ZQKBJXXQIGRZIX-AEXIIFAUSA-N
HMDB0045345,CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756348,NZDXNWLXUJHQDW-DQDUUFPZSA-N
HMDB0045347,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756350,XTHHRTVNJZAGND-SSDOXADPSA-N
HMDB0045348,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756351,PYBMXNRCLHIQRA-FPYBVXOCSA-N
HMDB0045353,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756356,WGJIHWLKJGCRQX-YKGWEVPKSA-N
HMDB0045360,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756363,XJEUXSCURWSZSQ-HSFLBUGXSA-N
HMDB0045362,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756365,AKYYZUWPIITYAK-HJJVPOESSA-N
HMDB0045367,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756370,VGDHPALBZNZOAN-JMTVFVGRSA-N
HMDB0045368,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756371,RXVLBDOYHGQIHF-SWXKNVJDSA-N
HMDB0045372,CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756374,UGESMJAODJVYKL-QJOGIDDNSA-N
HMDB0045380,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756382,BHSZPPTYGRFCSI-AWMQCPORSA-N
HMDB0045389,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756391,WEHFEWQFZHCTSK-CJVFTWQWSA-N
HMDB0045391,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756393,HQMVQKBESXYEOV-RDXPTAAPSA-N
HMDB0045398,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756400,DSTCTJRXZHFEEO-CYHCANLKSA-N
HMDB0045405,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756407,DWQZBCMNGWIPJK-AKRVDTJHSA-N
HMDB0045406,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756408,BRPUMZUOUUAVGA-QZXWPPGBSA-N
HMDB0045412,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756414,FFMPGKXDJNLCRV-RTLLCJTESA-N
HMDB0045413,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756415,XOMMIQREYDPKRF-FMYHXWRUSA-N
HMDB0045419,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756421,IUMDGPNWURWSCV-FJBSQTRCSA-N
HMDB0045420,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756422,QAMWFCYOJWMYOC-SBGMQPKRSA-N
HMDB0045425,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756426,NFFNDBLEGQCYOX-TWKXXNKTSA-N
HMDB0045433,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756434,SXAAWCNXDWGCLB-WVVQKHDVSA-N
HMDB0045438,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756439,FTHLMZICSLNUNG-RFAFCCPUSA-N
HMDB0045439,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756440,QWLKJDKJCFMSGB-OZQFVIIKSA-N
HMDB0045440,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756441,JGZAQTBYJIAXMB-IQVPNVFRSA-N
HMDB0045443,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756444,UURRRKGAHHCVSI-ATWVAKFQSA-N
HMDB0045446,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756447,HOJKDYMVHKKNHI-KDGBUHMYSA-N
HMDB0045447,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756448,RGEZBXPRDPDBNY-NHHCUWNXSA-N
HMDB0045448,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,131756449,OTFHEYIENBSGTP-HZMSJLSZSA-N
HMDB0045457,CCCCCCCCCCCCCCCCCCO[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC,131756458,OLZRHDMTTQNXSI-ORXJQOAGSA-N
HMDB0045458,CCCCCCCCCCCCCCCCCCO[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC,131756459,MCIPPLJLYFTODM-OVDKEJHLSA-N
HMDB0045459,CCCCCCCCCCCCCCCCCCO[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCCCC,131756460,YEMQFZGWRFYGJM-CUASBFQXSA-N
HMDB0045462,CCCCCCCCCCCCCCCCCCO[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC,131756463,WITFBADACYFOQN-SBOILKGHSA-N
HMDB0045464,CCCCCCCCCCCCCCCCCCO[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC,131756465,LLAVCIGKJBNPIR-LRZOXXFJSA-N
HMDB0045465,CCCCCCCCCCCCCCCCCCO[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC,131756466,RPLBRIYXQKGFND-NRCLJHGGSA-N
HMDB0045468,CCCCCCCCCCCCCCCCCCO[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC,131756469,BEJINFUEKQSHML-ADMBXHAWSA-N
HMDB0045469,CCCCCCCCCCCCCCCCCCO[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,131756470,FCSMYJQXGWBEFO-XNWOAGELSA-N
HMDB0045471,CCCCCCCCCCCCCCCCCCO[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,131756472,WNIDTLACSIPEOD-QZRROOOBSA-N
HMDB0045472,CCCCCCCCCCCCCCCCCCO[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,131756473,DWWVDERGXAMHFX-FRVOMFDKSA-N
HMDB0045484,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCC,131756485,BWOHNVUJJCXFQP-RIIZGYGHSA-N
HMDB0045485,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCC,131756486,PYZPMTALAXHGCB-CAWRAVACSA-N
HMDB0045486,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCC,131756487,IPYRBHTYCZWCET-LIZMGIQCSA-N
HMDB0045489,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCC,131756490,VNKAHKVFGRGTQD-BZTWIAFQSA-N
HMDB0045491,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCC,131756492,HEZIFHPOCSMIRI-SBIMNFJZSA-N
HMDB0045492,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCC,131756493,SQKYADYBUNVMCF-TZKWBVHZSA-N
HMDB0045493,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCC,131756494,SYGFOSKNZKVBDP-KNAYTQRDSA-N
HMDB0045496,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCC,131756497,CHGVHAOSWOJCHZ-ZNVCVHDVSA-N
HMDB0045498,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCC,131756499,OAWZXYQFSSUDQG-RVRVDDSXSA-N
HMDB0045499,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCC,131756500,JBRTUJBXWSKTAY-XDMDWMGJSA-N
HMDB0045511,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCC,131756511,ASJDYPQIFWQJPP-DFBVFTRISA-N
HMDB0045517,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCC,131756517,MGWARNQTGMPDFT-YGNDMOEESA-N
HMDB0045518,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCC,131756518,SEEXZSJWUOGTDD-IBHLQUFFSA-N
HMDB0045524,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCC,131756524,UJUOOWYFRZLMGP-TVZXMLSKSA-N
HMDB0045534,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCCCC,131756533,ZAQSWHTVZWGPPD-WTNBXCFCSA-N
HMDB0045535,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,131756534,YPMNDOUIDVDQOW-CZTCNMGMSA-N
HMDB0045536,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,131756535,KAKUNEKXMAHXNF-VXVUXWGWSA-N
HMDB0045539,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,131756538,MYQZXEILKZNHFK-HBFRPXMKSA-N
HMDB0045541,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCC,131756540,XYQFDSGKFQESCN-KEWDIONSSA-N
HMDB0045542,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCC,131756541,VTPICOUFYQJTJI-HAVOCZCHSA-N
HMDB0045545,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCC,131756544,POSPEMGIHZMKBT-KMHMPRQHSA-N
HMDB0045546,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCC,131756545,MPLJLGNREKLWNT-CDBIGVDSSA-N
HMDB0045548,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCC,131756547,LJYSOCUILOBCPA-DXRFALFFSA-N
HMDB0045549,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCC,131756548,JWVUDERNGFMBBB-UYIKSULZSA-N
HMDB0045560,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131756557,NDDBFQIGGOFJRX-BUKBLQRKSA-N
HMDB0045561,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131756558,WOYJJCSXKNHKCN-KMWQWKMBSA-N
HMDB0045563,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131756560,IUCQBMBRIJLQCE-IARNVVBISA-N
HMDB0045564,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131756561,UXJYWOFCVLKPDF-HZLQDPIMSA-N
HMDB0045566,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131756563,FEWUEBYAXQMTPT-BSPWMJLXSA-N
HMDB0045568,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131756565,FCHJVBOWMICKJA-UAUPZCQFSA-N
HMDB0045569,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131756566,KPIFNDIZKFVARX-SIPJOPBTSA-N
HMDB0045570,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131756567,SALMPXKLCVMTMW-VIDXZENWSA-N
HMDB0045571,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131756568,DNBLIASYUOJINW-NUXSQISZSA-N
HMDB0045572,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131756569,NZBRMZMLPIKHLK-ZKHXJDFVSA-N
HMDB0045573,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,131756570,XYNZLONPOFRLJB-AZQLJNOYSA-N
HMDB0045576,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCCCC,131756573,GSYLODJVGAPZPZ-KQSOXEKQSA-N
HMDB0045578,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCCCC,131756575,YJBBKAQEXQATDN-SHMLEVFJSA-N
HMDB0045579,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCCCC,131756576,APPYUQSCODMKIN-AKZASNDYSA-N
HMDB0045589,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,131756580,HQKSQUGAHISWQN-QVFOBYJHSA-N
HMDB0045594,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,131756583,IURMBXSVKSWAOA-UKFOTICSSA-N
HMDB0045595,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,131756584,SKYYKLLKGOJLMR-CZCJEMLCSA-N
HMDB0045602,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCCCCCC,131756588,JVDSXKOHBLWGIM-ZAUMMMGXSA-N
HMDB0045603,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCCCCCC,131756589,ZKCPJGUEGWADAV-MOJDRSRPSA-N
